"CROP_MASK","COUNTRY","ADM1_CODE","PROVINCE","YEAR","DATA","UNIT"
"Cropland","Nigeria",65710,"Zamfara","2021",6.55,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2020",36.10,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2020",5.95,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2020",1.56,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2020",10.41,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2020",1.71,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2020",4.17,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2020",5.87,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2020",5.52,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2020",32.12,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2020",11.74,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2020",0.11,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2020",7.03,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2020",0.39,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2020",0.11,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2020",4.13,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2020",3.24,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2020",9.36,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2020",9.60,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2020",15.29,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2020",6.76,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2020",3.33,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2020",4.14,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2020",19.66,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2020",1.58,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2020",1.85,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2020",5.80,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2020",5.55,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2020",0.80,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2020",2.38,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2020",1.54,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2020",17.70,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2020",58.22,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2020",2.83,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2020",29.34,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2020",18.28,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2020",0.09,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2020",0.25,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2019",15.78,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2019",10.99,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2019",5.40,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2019",7.51,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2019",1.90,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2019",7.46,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2019",5.61,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2019",10.84,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2019",29.28,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2019",16.51,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2019",0.26,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2019",2.97,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2019",0.63,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2019",0.42,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2019",5.21,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2019",2.99,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2019",6.82,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2019",17.01,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2019",14.59,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2019",5.62,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2019",5.62,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2019",8.09,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2019",6.17,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2019",3.85,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2019",4.74,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2019",3.89,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2019",4.44,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2019",13.61,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2019",7.23,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2019",3.66,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2019",7.67,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2019",23.95,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2019",13.58,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2019",3.82,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2019",7.78,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2019",0.76,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2019",4.29,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2018",21.23,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2018",8.62,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2018",1.23,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2018",5.18,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2018",2.53,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2018",5.04,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2018",2.70,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2018",3.03,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2018",36.55,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2018",5.29,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2018",0.45,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2018",1.90,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2018",0.47,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2018",0.29,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2018",3.90,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2018",2.89,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2018",7.88,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2018",18.76,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2018",23.97,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2018",6.08,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2018",3.26,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2018",3.08,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2018",5.49,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2018",2.59,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2018",3.74,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2018",9.43,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2018",2.77,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2018",0.52,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2018",2.09,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2018",0.79,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2018",10.08,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2018",16.35,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2018",4.53,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2018",3.35,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2018",9.52,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2018",0.15,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2018",0.96,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2017",30.83,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2017",43.31,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2017",1.17,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2017",26.42,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2017",4.42,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2017",16.35,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2017",4.44,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2017",5.83,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2017",38.70,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2017",14.98,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2017",1.31,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2017",8.75,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2017",0.63,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2017",0.01,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2017",6.70,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2017",5.30,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2017",6.61,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2017",10.48,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2017",23.11,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2017",6.98,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2017",7.09,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2017",9.34,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2017",15.41,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2017",12.05,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2017",9.25,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2017",20.64,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2017",4.44,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2017",1.80,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2017",1.53,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2017",4.41,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2017",39.69,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2017",45.65,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2017",18.67,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2017",9.66,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2017",24.41,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2017",1.14,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2017",1.00,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2016",22.25,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2016",10.26,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2016",2.01,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2016",3.11,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2016",1.46,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2016",4.44,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2016",4.59,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2016",5.50,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2016",7.98,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2016",5.73,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2016",0.18,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2016",8.01,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2016",1.07,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2016",0.48,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2016",9.85,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2016",0.77,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2016",3.46,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2016",8.15,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2016",19.90,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2016",7.54,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2016",5.78,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2016",5.24,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2016",12.53,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2016",3.57,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2016",1.64,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2016",6.04,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2016",3.14,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2016",1.60,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2016",0.29,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2016",0.79,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2016",12.35,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2016",25.95,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2016",5.50,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2016",9.78,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2016",8.50,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2016",0.56,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2016",0.37,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2015",26.01,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2015",16.09,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2015",9.56,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2015",50.16,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2015",5.38,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2015",16.52,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2015",18.14,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2015",16.42,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2015",35.61,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2015",9.03,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2015",5.41,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2015",31.87,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2015",13.05,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2015",2.52,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2015",12.45,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2015",8.62,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2015",40.33,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2015",17.16,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2015",45.45,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2015",8.37,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2015",22.55,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2015",20.46,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2015",46.14,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2015",3.99,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2015",1.12,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2015",7.59,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2015",4.63,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2015",8.87,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2015",13.28,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2015",9.20,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2015",15.36,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2015",70.04,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2015",12.40,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2015",25.11,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2015",10.32,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2015",0.37,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2015",5.33,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2014",5.31,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2014",6.24,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2014",2.14,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2014",7.56,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2014",6.79,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2014",2.82,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2014",0.84,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2014",1.37,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2014",8.53,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2014",2.80,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2014",2.88,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2014",1.57,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2014",0.17,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2014",0.38,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2014",13.45,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2014",1.53,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2014",1.98,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2014",3.16,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2014",15.56,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2014",2.28,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2014",0.72,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2014",0.60,"VHI % below 35 "
