"CROP_MASK","COUNTRY","ADM1_CODE","PROVINCE","YEAR","DATA","UNIT"
"Cropland","Cameroon",818,"Extrême - Nord","2020",0.64,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2020",2.10,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2020",9.40,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2020",0.08,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2020",0.65,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2020",10.57,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2020",4.17,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2019",0.45,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2019",0.89,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2019",0.91,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2019",0.24,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2019",1.16,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2019",0.89,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2019",0.28,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2019",0.26,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2019",1.38,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2019",1.40,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2018",0.96,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2018",4.70,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2018",3.86,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2018",1.11,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2018",4.46,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2018",4.51,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2018",0.44,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2018",0.32,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2018",17.60,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2018",2.13,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2017",0.81,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2017",2.69,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2017",3.26,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2017",7.53,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2017",2.70,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2017",3.38,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2017",1.65,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2017",3.73,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2017",4.79,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2017",6.59,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2016",0.24,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2016",4.32,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2016",1.06,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2016",2.09,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2016",1.85,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2016",1.76,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2016",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2016",1.57,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2016",12.48,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2016",3.44,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2015",13.07,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2015",8.43,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2015",2.73,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2015",10.26,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2015",24.26,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2015",12.77,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2015",1.73,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2015",3.73,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2015",9.61,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2015",11.59,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2014",0.21,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2014",0.40,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2014",1.57,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2014",4.76,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2014",0.34,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2014",1.44,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2014",0.04,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2014",0.00,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2014",1.79,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2014",1.79,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2013",0.21,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2013",0.82,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2013",0.08,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2013",0.83,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2013",1.35,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2013",5.21,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2013",0.04,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2013",0.13,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2013",0.82,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2013",1.74,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2012",0.42,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2012",11.20,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2012",11.19,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2012",0.05,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2012",12.30,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2012",0.03,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2012",0.64,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2012",3.21,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2012",3.79,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2012",18.48,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2011",3.32,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2011",15.18,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2011",0.62,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2011",0.11,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2011",7.70,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2011",1.29,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2011",2.90,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2011",3.01,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2011",5.42,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2011",1.98,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2010",2.62,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2010",8.73,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2010",6.12,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2010",0.07,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2010",19.57,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2010",0.00,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2010",2.70,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2010",5.83,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2010",5.38,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2010",5.19,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2009",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2009",0.75,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2009",0.46,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2009",3.51,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2009",0.22,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2009",0.20,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2009",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2009",0.45,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2009",5.16,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2009",1.01,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2008",0.84,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2008",0.53,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2008",0.00,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2008",0.70,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2008",3.68,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2008",0.01,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2008",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2008",0.00,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2008",1.22,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2008",4.02,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2007",1.51,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2007",3.32,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2007",4.59,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2007",1.26,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2007",8.33,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2007",0.61,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2007",0.28,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2007",0.85,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2007",11.61,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2007",7.90,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2006",2.96,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2006",0.13,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2006",2.02,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2006",2.68,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2006",0.09,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2006",0.87,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2006",3.91,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2006",3.53,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2006",0.07,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2006",1.98,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2005",7.52,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2005",0.03,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2005",0.02,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2005",6.20,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2005",0.97,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2005",0.40,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2005",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2005",0.78,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2005",0.02,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2005",0.67,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2004",6.04,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2004",82.81,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2004",75.06,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2004",1.03,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2004",80.01,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2004",3.70,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2004",2.74,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2004",17.36,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2004",88.84,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2004",35.66,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2003",5.58,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2003",67.27,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2003",20.83,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2003",0.38,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2003",82.47,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2003",10.86,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2003",11.51,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2003",12.45,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2003",8.01,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2003",49.92,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2002",2.29,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2002",0.18,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2002",3.99,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2002",13.01,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2002",0.22,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2002",26.01,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2002",2.74,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2002",0.13,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2002",0.04,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2002",0.09,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2001",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2001",0.09,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2001",5.92,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2001",0.65,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2001",0.03,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2001",0.08,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2001",0.16,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2001",2.55,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2001",0.32,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2001",0.97,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","2000",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","2000",3.91,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","2000",10.48,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","2000",0.01,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","2000",2.01,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","2000",0.02,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","2000",3.51,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","2000",0.00,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","2000",5.91,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","2000",7.03,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","1999",0.00,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","1998",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","1998",0.01,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","1998",0.00,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","1998",4.0e-03,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","1998",0.12,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","1998",0.00,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","1998",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","1998",0.00,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","1998",0.00,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","1998",0.00,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","1997",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","1997",0.22,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","1997",0.00,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","1997",4.55,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","1997",0.03,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","1997",0.00,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","1997",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","1997",0.00,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","1997",0.00,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","1997",1.31,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","1996",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","1996",0.00,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","1996",0.00,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","1996",3.72,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","1996",0.00,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","1996",5.0e-03,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","1996",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","1996",0.00,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","1996",0.00,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","1996",0.00,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","1995",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","1995",0.00,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","1995",0.00,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","1995",4.0e-03,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","1995",0.03,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","1995",0.00,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","1995",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","1995",0.00,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","1995",0.00,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","1995",0.19,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","1994",0.03,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","1994",21.10,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","1994",11.30,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","1994",0.00,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","1994",44.84,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","1994",0.00,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","1994",1.61,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","1994",1.76,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","1994",47.69,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","1994",29.98,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","1993",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","1993",0.00,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","1993",0.00,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","1993",3.38,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","1993",1.76,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","1993",0.00,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","1993",0.96,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","1993",0.00,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","1993",0.64,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","1993",2.91,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","1992",0.00,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","1992",3.15,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","1992",7.35,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","1992",0.04,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","1992",8.21,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","1992",0.25,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","1992",4.12,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","1992",1.37,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","1992",29.58,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","1992",29.98,"VHI % below 35 "
"Cropland","Cameroon",815,"Adamaoua","1991",2.99,"VHI % below 35 "
"Cropland","Cameroon",816,"Centre","1991",0.09,"VHI % below 35 "
"Cropland","Cameroon",817,"Est","1991",0.62,"VHI % below 35 "
"Cropland","Cameroon",818,"Extrême - Nord","1991",53.67,"VHI % below 35 "
"Cropland","Cameroon",819,"Littoral","1991",1.47,"VHI % below 35 "
"Cropland","Cameroon",820,"Nord","1991",25.65,"VHI % below 35 "
"Cropland","Cameroon",821,"Nord - Ouest","1991",0.00,"VHI % below 35 "
"Cropland","Cameroon",822,"Ouest","1991",0.06,"VHI % below 35 "
"Cropland","Cameroon",823,"Sud","1991",0.35,"VHI % below 35 "
"Cropland","Cameroon",824,"Sud - Ouest","1991",5.72,"VHI % below 35 "
