"Country or Area","Year","Value","Value Footnotes","Unit"
"Germany","1992","167000.0","","million cubic metres"
"Germany","1991","156000.0","","million cubic metres"
"Germany","1990","169000.0","","million cubic metres"
"Germany","0","161000.0","","million cubic metres"
"Greece","0","55000.0","","million cubic metres"
"Honduras","2019","11759.0","","million cubic metres"
"Honduras","2018","11747.0","","million cubic metres"
"Honduras","2017","11568.0","","million cubic metres"
"Honduras","2016","10990.0","","million cubic metres"
"Honduras","2015","11490.0","","million cubic metres"
"Honduras","2014","11262.0","","million cubic metres"
"Honduras","2013","10989.0","","million cubic metres"
"Honduras","2012","11646.0","","million cubic metres"
"Honduras","2011","11468.0","","million cubic metres"
"Honduras","2010","10721.0","","million cubic metres"
"Honduras","2009","11622.0","","million cubic metres"
"Honduras","2008","10527.0","","million cubic metres"
"Honduras","2007","10826.3","","million cubic metres"
"Honduras","2006","10245.8","","million cubic metres"
"Honduras","2005","11725.0","","million cubic metres"
"Honduras","2004","10747.7","","million cubic metres"
"Honduras","2003","12606.0","","million cubic metres"
"Honduras","2002","11484.5","","million cubic metres"
"Honduras","2001","12744.6","","million cubic metres"
"Honduras","2000","11545.7","","million cubic metres"
"Honduras","1995","11952.7","","million cubic metres"
"Honduras","1990","10759.6","","million cubic metres"
"Honduras","0","11383.0","","million cubic metres"
"Hungary","2017","52951.0","","million cubic metres"
"Hungary","2016","55970.0","","million cubic metres"
"Hungary","2015","50561.0","","million cubic metres"
"Hungary","2014","59532.0","","million cubic metres"
"Hungary","2013","53754.0","","million cubic metres"
"Hungary","2012","45942.0","","million cubic metres"
"Hungary","2011","41199.0","","million cubic metres"
"Hungary","2010","65100.0","","million cubic metres"
"Hungary","2009","52731.0","","million cubic metres"
"Hungary","2008","52008.0","","million cubic metres"
"Hungary","2007","53100.0","","million cubic metres"
"Hungary","2006","49290.0","","million cubic metres"
"Hungary","2005","53103.0","","million cubic metres"
"Hungary","2004","52088.0","","million cubic metres"
"Hungary","2003","43340.0","","million cubic metres"
"Hungary","2002","49569.0","","million cubic metres"
"Hungary","2001","50685.0","","million cubic metres"
"Hungary","2000","42873.0","","million cubic metres"
"Hungary","1999","56700.0","","million cubic metres"
"Hungary","1998","54100.0","","million cubic metres"
"Hungary","1997","46000.0","","million cubic metres"
"Hungary","1996","54600.0","","million cubic metres"
"Hungary","1995","52917.0","","million cubic metres"
"Hungary","1994","55800.0","","million cubic metres"
"Hungary","1993","47898.0","","million cubic metres"
"Hungary","1992","47709.0","","million cubic metres"
"Hungary","1991","50180.0","","million cubic metres"
"Hungary","1990","45756.0","","million cubic metres"
"Hungary","0","48174.0","","million cubic metres"
"Iceland","2014","18256.0","","million cubic metres"
"Iceland","2013","16984.0","","million cubic metres"
"Iceland","2012","17494.0","","million cubic metres"
"Iceland","2011","17046.0","","million cubic metres"
"Iceland","2010","18310.0","","million cubic metres"
"Iceland","2009","18474.0","","million cubic metres"
"Iceland","2008","19136.0","","million cubic metres"
"Iceland","2007","19187.0","","million cubic metres"
"Iceland","2006","18567.0","","million cubic metres"
"Iceland","2005","18126.0","","million cubic metres"
"Iceland","0","30000.0","","million cubic metres"
"Iraq","2020","78434.0","","million cubic metres"
"Iraq","2019","162377.0","","million cubic metres"
"Iraq","2018","52237.0","","million cubic metres"
"Iraq","2017","43973.0","","million cubic metres"
"Iraq","2016","21130.0","","million cubic metres"
"Iraq","2015","52415.0","","million cubic metres"
"Iraq","2014","97129.0","","million cubic metres"
"Iraq","2013","77526.0","","million cubic metres"
"Iraq","2012","19088.0","","million cubic metres"
"Iraq","2011","14310.0","","million cubic metres"
"Ireland","2017","38377.0","","million cubic metres"
"Ireland","2016","37942.0","","million cubic metres"
"Ireland","2015","37995.0","","million cubic metres"
"Ireland","2014","38163.0","","million cubic metres"
"Ireland","2013","37749.0","","million cubic metres"
"Ireland","2012","38690.0","","million cubic metres"
"Ireland","2011","37564.0","","million cubic metres"
"Ireland","2010","34044.0","","million cubic metres"
"Ireland","2009","39037.0","","million cubic metres"
"Ireland","2008","37601.0","","million cubic metres"
"Ireland","2007","41399.0","","million cubic metres"
"Ireland","2006","37369.0","","million cubic metres"
"Ireland","2005","37731.0","","million cubic metres"
"Ireland","2004","38912.0","","million cubic metres"
"Ireland","2003","39082.0","","million cubic metres"
"Ireland","2002","38798.0","","million cubic metres"
"Ireland","2001","37232.0","","million cubic metres"
"Ireland","2000","39575.0","","million cubic metres"
"Ireland","1999","38324.6","","million cubic metres"
"Ireland","1998","39242.9","","million cubic metres"
"Ireland","1997","40686.9","","million cubic metres"
"Ireland","1996","37335.1","","million cubic metres"
"Ireland","1995","36067.0","","million cubic metres"
"Ireland","1994","39111.0","","million cubic metres"
"Ireland","1993","39050.3","","million cubic metres"
"Ireland","1992","39611.3","","million cubic metres"
"Ireland","1991","38189.5","","million cubic metres"
"Ireland","1990","38954.0","","million cubic metres"
"Ireland","0","38308.0","","million cubic metres"
"Israel","0","3860.0","1","million cubic metres"
"Italy","2010","155688.0","","million cubic metres"
"Italy","2009","148425.0","","million cubic metres"
"Italy","2008","150448.0","","million cubic metres"
"Italy","2007","146306.0","","million cubic metres"
"Italy","2006","145160.0","","million cubic metres"
"Italy","2005","148898.0","","million cubic metres"
"Italy","2004","152075.0","","million cubic metres"
"Italy","2003","129097.0","","million cubic metres"
"Italy","2002","178474.0","","million cubic metres"
"Italy","2001","131334.0","","million cubic metres"
"Italy","2000","155108.0","","million cubic metres"
"Italy","1990","132000.0","","million cubic metres"
"Italy","0","155808.0","","million cubic metres"
"Jamaica","2005","10051.0","","million cubic metres"
"Jamaica","1990","11945.0","","million cubic metres"
"Japan","0","226.0","","million cubic metres"
"Jordan","2021","5059.5","","million cubic metres"
"Jordan","2020","10098.4","","million cubic metres"
"Jordan","2019","8871.0","","million cubic metres"
"Jordan","2018","6748.0","","million cubic metres"
"Jordan","2017","7636.0","","million cubic metres"
"Jordan","2016","8772.0","","million cubic metres"
"Jordan","2015","8154.0","","million cubic metres"
"Jordan","2014","6817.0","","million cubic metres"
"Jordan","2013","7689.0","","million cubic metres"
"Jordan","2012","5534.7","","million cubic metres"
"Jordan","2011","6072.8","","million cubic metres"
"Jordan","2010","8092.3","","million cubic metres"
"Jordan","2009","5902.9","","million cubic metres"
"Jordan","2008","4869.4","","million cubic metres"
"Jordan","2007","7201.0","","million cubic metres"
"Jordan","2006","5813.0","","million cubic metres"
"Jordan","2005","8671.0","","million cubic metres"
"Jordan","2004","6550.5","","million cubic metres"
"Jordan","2003","9026.0","","million cubic metres"
"Jordan","2002","7011.8","","million cubic metres"
"Jordan","2001","7062.0","","million cubic metres"
"Jordan","0","7582.0","","million cubic metres"
"Kazakhstan","2019","656999.0","","million cubic metres"
"Kazakhstan","2018","743896.0","","million cubic metres"
"Kazakhstan","2017","720772.0","","million cubic metres"
"Kazakhstan","2016","976786.0","","million cubic metres"
"Kazakhstan","2015","835992.0","","million cubic metres"
"Kazakhstan","2014","685423.0","","million cubic metres"
"Kazakhstan","2013","845673.0","","million cubic metres"
"Kazakhstan","2012","662169.0","","million cubic metres"
"Kazakhstan","2011","821053.0","","million cubic metres"
"Kazakhstan","2010","771249.0","","million cubic metres"
"Kazakhstan","2009","806504.0","","million cubic metres"
"Kazakhstan","2008","644677.0","","million cubic metres"
"Kazakhstan","2007","747269.0","","million cubic metres"
"Kazakhstan","2006","805426.0","","million cubic metres"
"Kazakhstan","2005","672334.0","","million cubic metres"
"Kazakhstan","2004","806553.0","","million cubic metres"
"Kazakhstan","2003","705623.0","","million cubic metres"
"Kuwait","2021","8.2","","million cubic metres"
"Kuwait","2020","7.6","","million cubic metres"
"Kuwait","2019","7.4","","million cubic metres"
"Kuwait","2018","7.9","","million cubic metres"
"Kuwait","2017","6.9","","million cubic metres"
"Kuwait","2016","6.0","","million cubic metres"
"Kuwait","2015","7.0","","million cubic metres"
"Kuwait","2014","9.7","","million cubic metres"
"Kuwait","2013","9.7","","million cubic metres"
"Kuwait","2012","7.8","","million cubic metres"
"Kuwait","2011","10.4","","million cubic metres"
"Kuwait","2010","9.6","","million cubic metres"
"Kuwait","2009","11.4","","million cubic metres"
"Kuwait","2008","11.0","","million cubic metres"
"Kuwait","2007","11.0","","million cubic metres"
"Kyrgyzstan","0","20581.6","","million cubic metres"
"Latvia","2017","27017.0","","million cubic metres"
"Latvia","2016","21308.0","","million cubic metres"
"Latvia","2015","20165.0","","million cubic metres"
"Latvia","2014","21239.0","","million cubic metres"
"Latvia","2013","20414.0","","million cubic metres"
"Latvia","2012","24208.0","","million cubic metres"
"Latvia","2011","27488.0","","million cubic metres"
"Latvia","2010","24075.0","","million cubic metres"
"Latvia","2009","26767.0","","million cubic metres"
"Latvia","2008","28162.0","","million cubic metres"
"Latvia","2007","26245.0","","million cubic metres"
"Latvia","2006","26061.0","","million cubic metres"
"Latvia","2005","30315.0","","million cubic metres"
"Latvia","2004","30315.0","","million cubic metres"
"Latvia","2003","10334.0","","million cubic metres"
"Latvia","2002","11949.0","","million cubic metres"
"Latvia","2001","30492.0","","million cubic metres"
"Latvia","2000","24259.0","","million cubic metres"
"Latvia","1999","25800.0","","million cubic metres"
"Latvia","1998","24187.5","","million cubic metres"
"Latvia","1997","24510.0","","million cubic metres"
"Latvia","1996","21285.0","","million cubic metres"
"Latvia","1995","26033.0","","million cubic metres"
"Latvia","1994","21982.0","","million cubic metres"
"Latvia","1993","28084.0","","million cubic metres"
"Latvia","1992","20121.0","","million cubic metres"
"Latvia","1991","23248.0","","million cubic metres"
"Latvia","1990","26987.0","","million cubic metres"
"Latvia","0","25800.0","","million cubic metres"
"Lebanon","2009","4500.0","","million cubic metres"
"Lebanon","2000","4300.0","","million cubic metres"
"Lebanon","1999","4500.0","","million cubic metres"
"Lithuania","2017","36034.0","","million cubic metres"
"Lithuania","2016","27685.0","","million cubic metres"
"Lithuania","2015","25075.0","","million cubic metres"
"Lithuania","2014","24719.0","","million cubic metres"
"Lithuania","2013","32959.0","","million cubic metres"
"Lithuania","2012","31542.0","","million cubic metres"
"Lithuania","2011","28123.0","","million cubic metres"
"Lithuania","2010","37282.0","","million cubic metres"
"Lithuania","2009","35433.0","","million cubic metres"
"Lithuania","2008","29173.0","","million cubic metres"
"Lithuania","2007","32759.0","","million cubic metres"
"Lithuania","2006","29538.0","","million cubic metres"
"Lithuania","2005","28100.0","","million cubic metres"
"Lithuania","2004","31170.0","","million cubic metres"
"Lithuania","2003","30123.0","","million cubic metres"
"Lithuania","2002","23944.0","","million cubic metres"
"Lithuania","2001","31894.0","","million cubic metres"
"Lithuania","2000","23182.0","","million cubic metres"
"Lithuania","1999","24914.0","","million cubic metres"
"Lithuania","1998","34619.0","","million cubic metres"
"Lithuania","1997","31401.0","","million cubic metres"
"Lithuania","1996","23696.0","","million cubic metres"
"Lithuania","1995","28594.0","","million cubic metres"
"Lithuania","1994","25260.0","","million cubic metres"
"Lithuania","1993","31828.0","","million cubic metres"
"Lithuania","1992","26856.0","","million cubic metres"
"Lithuania","1991","25202.0","","million cubic metres"
"Lithuania","1990","32523.0","","million cubic metres"
"Lithuania","0","31584.0","","million cubic metres"
"Luxembourg","2009","1229.0","","million cubic metres"
"Luxembourg","2008","1374.0","","million cubic metres"
"Luxembourg","1999","1153.0","","million cubic metres"
"Luxembourg","1995","1273.0","","million cubic metres"
"Luxembourg","1994","1136.0","","million cubic metres"
"Luxembourg","1993","1338.0","","million cubic metres"
"Luxembourg","1992","1353.0","","million cubic metres"
"Luxembourg","1991","979.0","","million cubic metres"
"Luxembourg","1990","1329.0","","million cubic metres"
"Luxembourg","0","1125.0","","million cubic metres"
"Madagascar","2007","551191.2","","million cubic metres"
"Madagascar","2000","551000.0","","million cubic metres"
"Malawi","2019","1721.0","","million cubic metres"
"Malawi","2015","1741.0","","million cubic metres"
"Malawi","2010","1825.0","","million cubic metres"
"Malawi","0","1541.0","","million cubic metres"
"Mali","2020","360880.0","","million cubic metres"
"Mali","2019","355770.0","","million cubic metres"
"Mali","2018","339340.0","","million cubic metres"
"Mali","2017","334865.0","","million cubic metres"
"Mali","2016","333994.0","","million cubic metres"
"Mali","2015","331925.0","","million cubic metres"
"Mali","2014","331925.0","","million cubic metres"
"Mali","2013","331925.0","","million cubic metres"
"Mali","2012","331925.0","","million cubic metres"
"Mali","2011","331925.0","","million cubic metres"
"Mali","2010","360786.0","","million cubic metres"
"Mali","2009","360786.0","","million cubic metres"
"Mali","2008","360786.0","","million cubic metres"
"Mali","2007","360786.0","","million cubic metres"
"Mali","2006","360786.0","","million cubic metres"
"Mali","2005","360786.0","","million cubic metres"
"Mali","2004","360786.0","","million cubic metres"
"Mali","1990","360786.0","","million cubic metres"
"Malta","2017","69.0","","million cubic metres"
"Malta","2016","51.0","","million cubic metres"
"Malta","2015","87.0","","million cubic metres"
"Malta","2014","81.0","","million cubic metres"
"Malta","2013","77.0","","million cubic metres"
"Malta","2012","83.0","","million cubic metres"
"Malta","2011","82.0","","million cubic metres"
"Malta","2010","71.0","","million cubic metres"
"Malta","2009","98.0","","million cubic metres"
"Malta","2008","72.0","","million cubic metres"
"Malta","2007","89.0","","million cubic metres"
"Malta","2006","78.0","","million cubic metres"
"Malta","2005","73.0","","million cubic metres"
"Malta","2004","67.0","","million cubic metres"
"Malta","2003","134.0","","million cubic metres"
"Malta","2002","67.0","","million cubic metres"
"Malta","2001","50.0","","million cubic metres"
"Malta","2000","67.0","","million cubic metres"
"Malta","1999","110.2","","million cubic metres"
"Malta","1998","52.7","","million cubic metres"
"Malta","1997","137.1","","million cubic metres"
"Malta","1996","95.6","","million cubic metres"
"Malta","1995","107.0","","million cubic metres"
"Malta","1994","101.6","","million cubic metres"
"Malta","1993","72.5","","million cubic metres"
"Malta","1992","75.2","","million cubic metres"
"Malta","1991","84.9","","million cubic metres"
"Malta","1990","92.0","","million cubic metres"
"Malta","0","91.0","","million cubic metres"
"Mauritius","2021","1190.0","","million cubic metres"
"Mauritius","2020","1171.0","2","million cubic metres"
"Mauritius","2019","1280.0","2","million cubic metres"
"Mauritius","2018","1414.0","2","million cubic metres"
"Mauritius","2017","1212.0","2","million cubic metres"
"Mauritius","2016","1082.0","2","million cubic metres"
"Mauritius","2015","1431.0","2","million cubic metres"
"Mauritius","2014","1119.0","2","million cubic metres"
"Mauritius","2013","1107.0","2","million cubic metres"
"Mauritius","2012","942.0","2","million cubic metres"
"Mauritius","2011","989.0","2","million cubic metres"
"Mauritius","2010","1178.0","2","million cubic metres"
"Mauritius","2009","1264.0","2","million cubic metres"
"Mauritius","2008","1254.0","2","million cubic metres"
"Mauritius","2007","1105.0","2","million cubic metres"
"Mauritius","2006","1069.0","2","million cubic metres"
"Mauritius","2005","1440.0","2","million cubic metres"
"Mauritius","2004","1167.0","2","million cubic metres"
"Mauritius","2003","1285.0","","million cubic metres"
"Mauritius","2002","1129.0","","million cubic metres"
"Mauritius","2001","1034.0","","million cubic metres"
"Mauritius","2000","1096.0","","million cubic metres"
"Mauritius","1999","601.0","3","million cubic metres"
"Mauritius","1998","1158.0","2","million cubic metres"
"Mauritius","1997","1096.0","2","million cubic metres"
"Mauritius","1996","1034.0","2","million cubic metres"
"Mauritius","1995","1228.0","","million cubic metres"
"Mauritius","1990","961.0","2","million cubic metres"
"Mauritius","0","1110.0","","million cubic metres"
"Mexico","0","1047.0","","million cubic metres"
"Morocco","2021","57567.3","","million cubic metres"
"Morocco","2020","76590.1","","million cubic metres"
"Morocco","2019","65571.8","","million cubic metres"
"Morocco","2018","82375.6","","million cubic metres"
"Morocco","2017","86740.1","","million cubic metres"
"Morocco","2016","79855.6","","million cubic metres"
"Morocco","2015","64950.1","","million cubic metres"
"Morocco","2014","121224.3","","million cubic metres"
"Morocco","2013","66193.5","","million cubic metres"
"Morocco","2012","106061.5","","million cubic metres"
"Morocco","2011","69536.9","","million cubic metres"
"Morocco","2010","117459.1","","million cubic metres"
"Morocco","2009","126000.0","","million cubic metres"
"Morocco","2008","121000.0","","million cubic metres"
"Morocco","2007","117000.0","","million cubic metres"
"Morocco","1999","131175.0","","million cubic metres"
"Morocco","1995","205370.0","","million cubic metres"
"Morocco","0","118000.0","","million cubic metres"
"Myanmar","0","63100.0","","million cubic metres"
"Nauru","2015","53.2","","million cubic metres"
"Nauru","2014","36.2","","million cubic metres"
"Nauru","2012","18.5","","million cubic metres"
"Nauru","2011","15.4","","million cubic metres"
"Nauru","2010","13.7","","million cubic metres"
"Nauru","2009","27.7","","million cubic metres"
"Nauru","2008","4.3","","million cubic metres"
"Nauru","2007","11.0","","million cubic metres"
"Nauru","2006","25.5","","million cubic metres"
"Nauru","2005","34.9","","million cubic metres"
"Nauru","2004","40.2","","million cubic metres"
"Nauru","1990","39.2","","million cubic metres"
"Nauru","0","25.7","","million cubic metres"
"Netherlands","2017","22753.0","","million cubic metres"
"Netherlands","2016","22800.0","","million cubic metres"
"Netherlands","2015","22963.0","","million cubic metres"
"Netherlands","2014","20028.0","","million cubic metres"
"Netherlands","2013","21693.0","","million cubic metres"
"Netherlands","2012","21828.0","","million cubic metres"
"Netherlands","2011","22372.0","","million cubic metres"
"Netherlands","2010","22228.0","","million cubic metres"
"Netherlands","2009","17022.0","","million cubic metres"
"Netherlands","2008","22053.0","","million cubic metres"
"Netherlands","2007","21914.0","","million cubic metres"
"Netherlands","2006","22681.0","","million cubic metres"
"Netherlands","2005","22361.0","","million cubic metres"
"Netherlands","2004","21849.0","","million cubic metres"
"Netherlands","2003","24186.0","","million cubic metres"
"Netherlands","2002","21940.0","","million cubic metres"
"Netherlands","2001","21830.0","","million cubic metres"
"Netherlands","2000","20660.0","","million cubic metres"
"Netherlands","1999","22260.0","","million cubic metres"
"Netherlands","1998","18810.0","","million cubic metres"
"Netherlands","1997","21450.0","","million cubic metres"
"Netherlands","1996","19970.0","","million cubic metres"
"Netherlands","1995","22190.0","","million cubic metres"
"Netherlands","1993","17578.0","","million cubic metres"
"Netherlands","1992","19686.0","","million cubic metres"
"Netherlands","1991","18292.0","","million cubic metres"
"Netherlands","1990","21080.0","","million cubic metres"
"Netherlands","0","21292.0","","million cubic metres"
"New Zealand","0","118.0","","million cubic metres"
"Nigeria","0","763000.0","","million cubic metres"
"Norway","2016","155639.0","","million cubic metres"
"Norway","2015","167300.0","","million cubic metres"
"Norway","2014","156542.0","","million cubic metres"
"Norway","2013","157360.0","","million cubic metres"
"Norway","2012","147979.0","","million cubic metres"
"Norway","2011","186966.0","1","million cubic metres"
"Norway","2010","136507.0","1","million cubic metres"
"Norway","0","112000.0","","million cubic metres"
"Oman","2017","12553.0","","million cubic metres"
"Oman","2016","12553.0","","million cubic metres"
"Oman","2015","12553.0","","million cubic metres"
"Oman","2014","12553.0","","million cubic metres"
"Oman","2013","12553.0","","million cubic metres"
"Oman","2012","12553.0","","million cubic metres"
"Oman","2011","12553.0","","million cubic metres"
"Oman","2010","12553.0","","million cubic metres"
"Oman","2009","10360.0","","million cubic metres"
"Oman","2008","10360.0","","million cubic metres"
"Oman","2007","10360.0","","million cubic metres"
"Oman","2006","10360.0","","million cubic metres"
"Oman","2005","10360.0","","million cubic metres"
"Oman","2004","10360.0","","million cubic metres"
"Oman","2003","10360.0","","million cubic metres"
"Oman","2002","10360.0","","million cubic metres"
"Oman","2001","10360.0","","million cubic metres"
"Oman","2000","10360.0","","million cubic metres"
"Oman","1995","10360.0","","million cubic metres"
"Oman","1990","10360.0","","million cubic metres"
"Panama","2021","75068.0","","million cubic metres"
"Panama","2020","75395.8","","million cubic metres"
"Panama","2019","76260.3","","million cubic metres"
"Panama","2018","78338.3","","million cubic metres"
"Panama","2017","78218.4","","million cubic metres"
"Panama","2016","75669.3","","million cubic metres"
"Panama","2015","58593.9","","million cubic metres"
"Panama","2014","74964.6","","million cubic metres"
"Panama","2013","73481.9","","million cubic metres"
"Panama","2012","74307.2","","million cubic metres"
"Panama","2011","76210.6","","million cubic metres"
"Panama","2010","98284.2","","million cubic metres"
"Panama","2009","86473.4","","million cubic metres"
"Panama","2008","88127.2","","million cubic metres"
"Panama","2007","88993.5","","million cubic metres"
"Panama","2006","87761.1","","million cubic metres"
"Panama","2005","89711.3","","million cubic metres"
"Panama","2004","88446.9","","million cubic metres"
"Panama","2003","88607.2","","million cubic metres"
"Panama","2002","85525.0","","million cubic metres"
"Panama","2001","87345.0","","million cubic metres"
"Panama","2000","87027.5","","million cubic metres"
"Panama","1999","84436.0","","million cubic metres"
"Panama","1997","87510.0","","million cubic metres"
"Panama","1996","83014.0","","million cubic metres"
"Panama","1995","84466.0","","million cubic metres"
"Panama","1990","82759.0","","million cubic metres"
"Panama","0","82684.9","","million cubic metres"
"Paraguay","2017","485511.7","","million cubic metres"
"Paraguay","2016","475446.3","","million cubic metres"
"Paraguay","2015","498159.5","","million cubic metres"
"Paraguay","2014","485203.7","","million cubic metres"
"Paraguay","2013","451220.1","","million cubic metres"
"Paraguay","2012","450795.3","","million cubic metres"
"Paraguay","2011","446881.2","","million cubic metres"
"Paraguay","2010","441791.2","","million cubic metres"
"Paraguay","2009","417980.1","","million cubic metres"
"Paraguay","2008","405138.1","","million cubic metres"
"Paraguay","2007","445241.6","","million cubic metres"
"Paraguay","2006","463134.9","","million cubic metres"
"Paraguay","2005","397611.9","","million cubic metres"
"Paraguay","2004","405976.6","","million cubic metres"
"Paraguay","2003","464659.6","","million cubic metres"
"Paraguay","2002","434306.7","","million cubic metres"
"Paraguay","2001","460909.2","","million cubic metres"
"Paraguay","2000","438236.1","","million cubic metres"
"Paraguay","1999","386940.1","","million cubic metres"
"Paraguay","1998","320098.0","","million cubic metres"
"Paraguay","1997","295532.0","","million cubic metres"
"Paraguay","1996","259292.0","","million cubic metres"
"Paraguay","1995","437657.0","","million cubic metres"
"Paraguay","1990","451164.7","","million cubic metres"
"Paraguay","0","464088.3","","million cubic metres"
"Peru","2020","669821.0","","million cubic metres"
"Peru","2019","669821.0","","million cubic metres"
"Peru","2018","669821.0","","million cubic metres"
"Philippines","0","445601.8","4","million cubic metres"
"Poland","2017","194583.0","","million cubic metres"
"Poland","2016","182180.0","","million cubic metres"
"Poland","2015","119794.0","","million cubic metres"
"Poland","2014","154215.0","","million cubic metres"
"Poland","2013","152502.0","","million cubic metres"
"Poland","2012","152301.0","","million cubic metres"
"Poland","2011","148606.0","","million cubic metres"
"Poland","2010","175385.0","","million cubic metres"
"Poland","2009","164802.0","","million cubic metres"
"Poland","2008","153849.0","","million cubic metres"
"Poland","2007","175700.0","","million cubic metres"
"Poland","2006","151063.0","","million cubic metres"
"Poland","2005","130852.0","","million cubic metres"
"Poland","2004","149701.0","","million cubic metres"
"Poland","2003","110404.0","","million cubic metres"
"Poland","2002","150569.0","","million cubic metres"
"Poland","2001","175322.0","","million cubic metres"
"Poland","2000","140985.0","","million cubic metres"
"Poland","1999","129388.3","","million cubic metres"
"Poland","1998","156600.2","","million cubic metres"
"Poland","1997","140415.4","","million cubic metres"
"Poland","1996","139495.2","","million cubic metres"
"Poland","1995","151406.0","","million cubic metres"
"Poland","1994","144075.9","","million cubic metres"
"Poland","1993","146601.4","","million cubic metres"
"Poland","1992","131292.9","","million cubic metres"
"Poland","1991","149201.2","","million cubic metres"
"Poland","1990","164997.0","","million cubic metres"
"Poland","0","141419.0","","million cubic metres"
"Portugal","2017","51301.0","","million cubic metres"
"Portugal","2016","51825.0","","million cubic metres"
"Portugal","0","43571.0","","million cubic metres"
"Qatar","2021","120.0","","million cubic metres"
"Qatar","2020","511.0","","million cubic metres"
"Qatar","2019","720.0","","million cubic metres"
"Qatar","2018","802.0","","million cubic metres"
"Qatar","2017","859.0","","million cubic metres"
"Qatar","2016","613.0","","million cubic metres"
"Qatar","2015","863.0","","million cubic metres"
"Qatar","2014","439.0","","million cubic metres"
"Qatar","2013","655.0","","million cubic metres"
"Qatar","2012","373.0","","million cubic metres"
"Qatar","2011","778.0","","million cubic metres"
"Qatar","2010","314.0","","million cubic metres"
"Qatar","2009","821.0","","million cubic metres"
"Qatar","2008","346.0","","million cubic metres"
"Qatar","2007","376.0","","million cubic metres"
"Qatar","2006","1326.0","","million cubic metres"
"Qatar","2005","545.0","","million cubic metres"
"Qatar","2004","436.0","","million cubic metres"
"Qatar","2003","717.0","","million cubic metres"
"Qatar","2002","405.0","","million cubic metres"
"Qatar","2001","48.0","","million cubic metres"
"Qatar","2000","786.0","","million cubic metres"
"Qatar","1999","582.7","","million cubic metres"
"Qatar","1998","588.0","","million cubic metres"
"Republic of Korea","0","56.0","","million cubic metres"
"Republic of Moldova","2021","21294.0","5","million cubic metres"
"Republic of Moldova","2020","15092.0","5","million cubic metres"
"Republic of Moldova","2019","15603.0","5","million cubic metres"
"Republic of Moldova","2018","17067.0","5","million cubic metres"
"Republic of Moldova","2017","18234.0","5","million cubic metres"
"Republic of Moldova","2016","19514.0","5","million cubic metres"
"Republic of Moldova","2015","14198.0","5","million cubic metres"
"Republic of Moldova","2014","18564.0","5","million cubic metres"
"Republic of Moldova","2013","18599.0","5","million cubic metres"
"Republic of Moldova","2012","17133.0","5","million cubic metres"
"Republic of Moldova","2011","13483.0","5","million cubic metres"
"Republic of Moldova","2010","21852.0","5","million cubic metres"
"Republic of Moldova","2009","14020.0","5","million cubic metres"
"Republic of Moldova","2008","17859.0","5","million cubic metres"
"Republic of Moldova","2007","16429.0","5","million cubic metres"
"Republic of Moldova","2006","16372.0","5","million cubic metres"
"Republic of Moldova","2005","19141.0","5","million cubic metres"
"Republic of Moldova","2004","18302.0","5","million cubic metres"
"Republic of Moldova","2003","15073.0","5","million cubic metres"
"Republic of Moldova","2002","18546.0","5","million cubic metres"
"Republic of Moldova","2001","18802.0","5","million cubic metres"
"Republic of Moldova","2000","14880.0","","million cubic metres"
"Republic of Moldova","1995","17634.0","5","million cubic metres"
"Republic of Moldova","1990","12641.0","5","million cubic metres"
"Republic of Moldova","0","25300.0","","million cubic metres"
"Romania","2017","128889.0","","million cubic metres"
"Romania","2016","147192.0","","million cubic metres"
"Romania","2015","117699.0","","million cubic metres"
"Romania","2014","155230.0","","million cubic metres"
"Romania","2013","127456.0","","million cubic metres"
"Romania","2012","124501.0","","million cubic metres"
"Romania","2011","88834.0","","million cubic metres"
"Romania","2010","140465.0","","million cubic metres"
"Romania","2009","121769.0","","million cubic metres"
"Romania","2008","119153.0","","million cubic metres"
"Romania","2007","136450.0","","million cubic metres"
"Romania","2006","106555.0","","million cubic metres"
"Romania","2005","142700.0","","million cubic metres"
"Romania","2004","127300.0","","million cubic metres"
"Romania","2003","102500.0","","million cubic metres"
"Romania","2002","118000.0","","million cubic metres"
"Romania","2001","134940.0","","million cubic metres"
"Romania","2000","68770.0","","million cubic metres"
"Romania","1999","120865.0","","million cubic metres"
"Romania","1998","121276.0","","million cubic metres"
"Romania","1997","122370.0","","million cubic metres"
"Romania","1996","110133.0","","million cubic metres"
"Romania","1995","112224.0","","million cubic metres"
"Romania","1994","97154.0","","million cubic metres"
"Romania","1993","103928.0","","million cubic metres"
"Romania","1992","87314.0","","million cubic metres"
"Romania","1991","127839.0","","million cubic metres"
"Romania","1990","91351.0","","million cubic metres"
"Romania","0","115432.0","","million cubic metres"
"Russian Federation","2017","5508700.0","","million cubic metres"
"Russian Federation","2016","5972354.0","","million cubic metres"
"Russian Federation","2015","7000426.0","","million cubic metres"
"Russian Federation","2014","5220269.0","","million cubic metres"
"Russian Federation","2013","6629392.0","","million cubic metres"
"Russian Federation","2012","6170729.0","","million cubic metres"
"Russian Federation","2011","5259391.0","","million cubic metres"
"Russian Federation","2010","5734498.0","","million cubic metres"
"Russian Federation","2009","5782551.0","","million cubic metres"
"Russian Federation","2008","5520626.0","","million cubic metres"
"Russian Federation","2007","5334976.0","","million cubic metres"
"Russian Federation","2006","5964690.0","","million cubic metres"
