"Country or Area","Year","Value","Value Footnotes","Unit"
"Albania","2017","14885.0","1","million cubic metres"
"Albania","2016","18270.0","1","million cubic metres"
"Albania","2015","14790.0","1","million cubic metres"
"Albania","2014","16956.0","1","million cubic metres"
"Albania","2013","14280.0","1","million cubic metres"
"Algeria","2015","66.8","","million cubic metres"
"Algeria","2014","66.8","","million cubic metres"
"Algeria","2013","66.8","","million cubic metres"
"Algeria","2012","307.0","","million cubic metres"
"Algeria","2011","307.0","","million cubic metres"
"Algeria","2010","307.0","","million cubic metres"
"Algeria","2009","307.0","","million cubic metres"
"Algeria","2008","307.0","","million cubic metres"
"Algeria","2007","307.0","","million cubic metres"
"Algeria","2006","307.0","","million cubic metres"
"Algeria","2005","276.0","","million cubic metres"
"Algeria","2004","276.0","","million cubic metres"
"Algeria","2003","276.0","","million cubic metres"
"Algeria","2002","245.0","","million cubic metres"
"Algeria","2001","245.0","","million cubic metres"
"Algeria","2000","50.0","","million cubic metres"
"Andorra","2019","44.3","","million cubic metres"
"Andorra","2018","42.9","","million cubic metres"
"Andorra","2017","37.0","","million cubic metres"
"Andorra","2016","39.0","","million cubic metres"
"Andorra","2015","25.4","","million cubic metres"
"Andorra","2014","33.5","","million cubic metres"
"Andorra","2013","31.7","","million cubic metres"
"Andorra","2012","20.1","","million cubic metres"
"Andorra","2011","16.4","","million cubic metres"
"Andorra","2010","26.3","","million cubic metres"
"Andorra","2009","27.0","","million cubic metres"
"Andorra","2008","29.9","","million cubic metres"
"Andorra","2007","12.8","","million cubic metres"
"Andorra","2006","15.9","","million cubic metres"
"Andorra","2005","19.0","","million cubic metres"
"Andorra","2004","18.6","","million cubic metres"
"Andorra","2003","28.3","","million cubic metres"
"Andorra","2002","33.2","","million cubic metres"
"Andorra","2001","24.5","","million cubic metres"
"Andorra","2000","30.2","","million cubic metres"
"Andorra","1999","29.9","","million cubic metres"
"Andorra","1998","18.4","","million cubic metres"
"Andorra","1997","25.5","","million cubic metres"
"Andorra","1996","44.9","","million cubic metres"
"Andorra","1995","24.5","","million cubic metres"
"Andorra","1990","28.7","","million cubic metres"
"Andorra","0","24.3","","million cubic metres"
"Argentina","0","342570.0","","million cubic metres"
"Armenia","2021","653.4","","million cubic metres"
"Armenia","2020","942.2","","million cubic metres"
"Armenia","2019","1303.0","","million cubic metres"
"Armenia","2018","632.0","","million cubic metres"
"Armenia","2017","710.0","","million cubic metres"
"Armenia","2016","798.0","","million cubic metres"
"Armenia","2015","763.0","","million cubic metres"
"Armenia","2014","471.0","","million cubic metres"
"Armenia","2013","842.0","","million cubic metres"
"Armenia","2012","641.0","","million cubic metres"
"Armenia","2011","773.0","","million cubic metres"
"Armenia","2010","1783.0","","million cubic metres"
"Armenia","2009","1294.0","","million cubic metres"
"Armenia","2008","901.0","","million cubic metres"
"Armenia","2007","1513.0","","million cubic metres"
"Armenia","2006","1157.0","","million cubic metres"
"Armenia","2005","1063.0","","million cubic metres"
"Armenia","2004","1546.0","","million cubic metres"
"Armenia","2003","1086.0","","million cubic metres"
"Armenia","2002","1062.0","","million cubic metres"
"Armenia","2001","557.0","","million cubic metres"
"Armenia","2000","641.0","","million cubic metres"
"Armenia","1995","1189.0","","million cubic metres"
"Armenia","0","940.0","","million cubic metres"
"Austria","0","29300.0","","million cubic metres"
"Azerbaijan","2021","11498.0","","million cubic metres"
"Azerbaijan","2020","9412.0","","million cubic metres"
"Azerbaijan","2019","11371.0","","million cubic metres"
"Azerbaijan","2018","14774.0","","million cubic metres"
"Azerbaijan","2017","12373.0","","million cubic metres"
"Azerbaijan","2016","14854.0","","million cubic metres"
"Azerbaijan","2015","14217.0","","million cubic metres"
"Azerbaijan","2014","13967.0","","million cubic metres"
"Azerbaijan","2013","14340.0","","million cubic metres"
"Azerbaijan","2012","15565.0","","million cubic metres"
"Azerbaijan","2011","20263.0","","million cubic metres"
"Azerbaijan","2010","23132.0","","million cubic metres"
"Azerbaijan","2009","16806.0","","million cubic metres"
"Azerbaijan","2008","16687.0","","million cubic metres"
"Azerbaijan","2007","21385.5","","million cubic metres"
"Azerbaijan","2006","24687.5","","million cubic metres"
"Azerbaijan","2005","19566.2","","million cubic metres"
"Azerbaijan","2004","22556.4","","million cubic metres"
"Azerbaijan","2003","24072.1","","million cubic metres"
"Azerbaijan","2002","22201.9","","million cubic metres"
"Azerbaijan","2001","18506.8","","million cubic metres"
"Azerbaijan","2000","18773.2","","million cubic metres"
"Azerbaijan","1999","18948.6","","million cubic metres"
"Azerbaijan","1998","11752.5","2","million cubic metres"
"Azerbaijan","1997","11925.4","2","million cubic metres"
"Azerbaijan","1996","7863.8","2","million cubic metres"
"Azerbaijan","1995","19792.1","","million cubic metres"
"Azerbaijan","1990","17895.9","","million cubic metres"
"Azerbaijan","0","20572.9","","million cubic metres"
"Bahrain","2021","63.7","","million cubic metres"
"Bahrain","2020","64.8","","million cubic metres"
"Bahrain","2019","66.0","","million cubic metres"
"Bahrain","2018","67.4","","million cubic metres"
"Bahrain","2017","68.9","","million cubic metres"
"Bahrain","2016","70.5","","million cubic metres"
"Bahrain","2015","71.0","","million cubic metres"
"Bahrain","2014","73.8","","million cubic metres"
"Bahrain","2013","75.6","","million cubic metres"
"Bahrain","2012","77.5","","million cubic metres"
"Bahrain","2011","80.0","","million cubic metres"
"Bahrain","2010","81.2","","million cubic metres"
"Bahrain","2009","82.5","","million cubic metres"
"Bahrain","2008","82.8","","million cubic metres"
"Bahrain","2007","91.3","","million cubic metres"
"Bahrain","2006","96.5","","million cubic metres"
"Bahrain","2005","97.0","","million cubic metres"
"Bahrain","2004","100.3","","million cubic metres"
"Bahrain","2003","103.5","","million cubic metres"
"Bahrain","2002","106.7","","million cubic metres"
"Bahrain","2001","110.0","","million cubic metres"
"Bahrain","2000","112.0","","million cubic metres"
"Bahrain","0","83.8","","million cubic metres"
"Bangladesh","2015","1145000.0","","million cubic metres"
"Bangladesh","2014","1187102.0","","million cubic metres"
"Bangladesh","2013","1303778.0","","million cubic metres"
"Bangladesh","2012","944239.0","","million cubic metres"
"Bangladesh","2011","786620.3","","million cubic metres"
"Bangladesh","2010","1031774.0","","million cubic metres"
"Bangladesh","2009","907241.0","","million cubic metres"
"Bangladesh","2008","1128249.0","","million cubic metres"
"Bangladesh","2007","1000922.0","","million cubic metres"
"Bangladesh","2006","1073899.3","","million cubic metres"
"Bangladesh","2005","925951.0","","million cubic metres"
"Bangladesh","2004","1145326.0","","million cubic metres"
"Bangladesh","1990","1427332.4","","million cubic metres"
"Bangladesh","0","1077494.9","","million cubic metres"
"Belarus","2021","19500.0","","million cubic metres"
"Belarus","2020","14900.0","","million cubic metres"
"Belarus","2019","14600.0","","million cubic metres"
"Belarus","2018","21500.0","","million cubic metres"
"Belarus","2017","23000.0","","million cubic metres"
"Belarus","2016","16600.0","","million cubic metres"
"Belarus","2015","11700.0","","million cubic metres"
"Belarus","2014","16000.0","","million cubic metres"
"Belarus","2013","29200.0","","million cubic metres"
"Belarus","2012","24400.0","","million cubic metres"
"Belarus","2011","22800.0","","million cubic metres"
"Belarus","2010","41300.0","","million cubic metres"
"Belarus","2009","23100.0","","million cubic metres"
"Belarus","2008","25400.0","","million cubic metres"
"Belarus","2007","20000.0","","million cubic metres"
"Belarus","2006","26800.0","","million cubic metres"
"Belarus","2005","20000.0","","million cubic metres"
"Belarus","2004","21800.0","","million cubic metres"
"Belarus","2003","21300.0","","million cubic metres"
"Belarus","2002","19500.0","","million cubic metres"
"Belarus","2001","24500.0","","million cubic metres"
"Belarus","2000","23700.0","","million cubic metres"
"Belarus","1999","29100.0","","million cubic metres"
"Belarus","1998","36800.0","","million cubic metres"
"Belarus","1997","19700.0","","million cubic metres"
"Belarus","1996","17300.0","","million cubic metres"
"Belarus","1995","18700.0","","million cubic metres"
"Belarus","1990","30200.0","","million cubic metres"
"Belgium","2017","11589.0","1","million cubic metres"
"Belgium","2016","18066.0","1","million cubic metres"
"Belgium","2015","15631.0","1","million cubic metres"
"Belgium","2014","15723.0","1","million cubic metres"
"Belgium","2013","19341.0","1","million cubic metres"
"Belgium","2012","17907.0","1","million cubic metres"
"Belgium","2011","12677.0","1","million cubic metres"
"Belgium","2010","15245.0","1","million cubic metres"
"Belgium","0","13666.0","","million cubic metres"
"Bermuda","2019","0.0","","million cubic metres"
"Bermuda","2018","0.0","","million cubic metres"
"Bermuda","2017","0.0","","million cubic metres"
"Bermuda","2016","0.0","","million cubic metres"
"Bermuda","2015","0.0","","million cubic metres"
"Bermuda","2014","0.0","","million cubic metres"
"Bermuda","2013","0.0","","million cubic metres"
"Bermuda","2012","0.0","","million cubic metres"
"Bermuda","2011","0.0","","million cubic metres"
"Bermuda","2010","0.0","","million cubic metres"
"Bermuda","2009","0.0","","million cubic metres"
"Bermuda","2008","0.0","","million cubic metres"
"Bermuda","2007","0.0","","million cubic metres"
"Bermuda","2006","0.0","","million cubic metres"
"Bosnia and Herzegovina","2017","2000.0","","million cubic metres"
"Bosnia and Herzegovina","2016","2000.0","","million cubic metres"
"Bosnia and Herzegovina","2015","2000.0","","million cubic metres"
"Bosnia and Herzegovina","2014","2000.0","","million cubic metres"
"Bosnia and Herzegovina","2013","2000.0","","million cubic metres"
"Bosnia and Herzegovina","2012","2000.0","","million cubic metres"
"Bosnia and Herzegovina","2011","2000.0","","million cubic metres"
"Bosnia and Herzegovina","2010","2000.0","","million cubic metres"
"Bosnia and Herzegovina","0","2000.0","","million cubic metres"
"Botswana","2012","7.3","","million cubic metres"
"Botswana","1999","18.0","3,4","million cubic metres"
"Botswana","1998","6741.0","5,4","million cubic metres"
"Botswana","1997","51.0","5,4","million cubic metres"
"Botswana","1996","6001.0","5,4","million cubic metres"
"Botswana","1995","6047.0","5,4","million cubic metres"
"Botswana","1990","7591.0","5,4","million cubic metres"
"Botswana","0","7172.0","5,4","million cubic metres"
"Brazil","2017","2715713.6","","million cubic metres"
"Brazil","2016","2605008.5","","million cubic metres"
"Brazil","2015","3074418.8","","million cubic metres"
"Brazil","2014","2953856.0","","million cubic metres"
"Brazil","2013","2588275.8","","million cubic metres"
"Brazil","2012","2675296.0","","million cubic metres"
"Brazil","2011","2371564.0","","million cubic metres"
"Brazil","2010","2354976.0","","million cubic metres"
"Brazil","2009","2688737.0","","million cubic metres"
"Brazil","2008","2526475.0","","million cubic metres"
"Brazil","2007","2531389.0","","million cubic metres"
"Brazil","2006","2412020.0","","million cubic metres"
"Brazil","2005","2216103.0","","million cubic metres"
"Brazil","2004","2446144.0","","million cubic metres"
"Brazil","2003","2588407.0","","million cubic metres"
"Brazil","2002","2692215.0","","million cubic metres"
"Brazil","2001","2510856.0","","million cubic metres"
"Brazil","0","2768671.5","","million cubic metres"
"Bulgaria","2017","67891.0","","million cubic metres"
"Bulgaria","2016","83684.0","","million cubic metres"
"Bulgaria","2015","75961.0","","million cubic metres"
"Bulgaria","2014","93910.0","","million cubic metres"
"Bulgaria","2013","93475.0","","million cubic metres"
"Bulgaria","2012","67259.0","","million cubic metres"
"Bulgaria","0","84943.0","","million cubic metres"
"Cabo Verde","2019","0.0","","million cubic metres"
"Cabo Verde","2018","0.0","","million cubic metres"
"Cabo Verde","2017","0.0","","million cubic metres"
"Cabo Verde","2016","0.0","","million cubic metres"
"Cabo Verde","2015","0.0","","million cubic metres"
"Cabo Verde","2014","0.0","","million cubic metres"
"Cabo Verde","2013","0.0","","million cubic metres"
"Cabo Verde","2012","0.0","","million cubic metres"
"Cabo Verde","2011","0.0","","million cubic metres"
"Cabo Verde","2010","0.0","","million cubic metres"
"Cabo Verde","2009","0.0","","million cubic metres"
"Cabo Verde","2008","0.0","","million cubic metres"
"Cabo Verde","2007","0.0","","million cubic metres"
"Cabo Verde","2006","0.0","","million cubic metres"
"Cabo Verde","2005","0.0","","million cubic metres"
"Cabo Verde","2004","0.0","","million cubic metres"
"Cabo Verde","2003","0.0","","million cubic metres"
"Cabo Verde","2002","0.0","","million cubic metres"
"Cabo Verde","2001","0.0","","million cubic metres"
"Cabo Verde","2000","0.0","","million cubic metres"
"Cabo Verde","1999","0.0","","million cubic metres"
"Cabo Verde","1998","0.0","","million cubic metres"
"Cabo Verde","1997","0.0","","million cubic metres"
"Cabo Verde","1996","0.0","","million cubic metres"
"Cabo Verde","1995","0.0","","million cubic metres"
"Cabo Verde","1990","0.0","","million cubic metres"
"Cabo Verde","0","0.0","","million cubic metres"
"Canada","0","52.0","","million cubic metres"
"Cayman Islands","2015","0.0","","million cubic metres"
"Cayman Islands","2014","0.0","","million cubic metres"
"Cayman Islands","2013","0.0","","million cubic metres"
"Cayman Islands","2012","0.0","","million cubic metres"
"Cayman Islands","2011","0.0","","million cubic metres"
"Cayman Islands","2010","0.0","","million cubic metres"
"Cayman Islands","2009","0.0","","million cubic metres"
"Cayman Islands","2008","0.0","","million cubic metres"
"Cayman Islands","2007","0.0","","million cubic metres"
"Cayman Islands","2006","0.0","","million cubic metres"
"Cayman Islands","2005","0.0","","million cubic metres"
"Cayman Islands","2004","0.0","","million cubic metres"
"Chile","0","25782.0","","million cubic metres"
"China","0","21400.0","","million cubic metres"
"Croatia","2017","164933.0","","million cubic metres"
"Croatia","2016","179932.0","","million cubic metres"
"Croatia","2015","91990.0","","million cubic metres"
"Croatia","2014","113750.0","","million cubic metres"
"Croatia","2013","123400.0","","million cubic metres"
"Croatia","2012","100495.0","","million cubic metres"
"Croatia","2011","85580.0","","million cubic metres"
"Croatia","0","91990.0","","million cubic metres"
"Cuba","2017","20.0","","million cubic metres"
"Cuba","2016","20.0","","million cubic metres"
"Cuba","2015","20.0","","million cubic metres"
"Cuba","2014","16.0","","million cubic metres"
"Cuba","2013","1.0","","million cubic metres"
"Cuba","2012","1.0","","million cubic metres"
"Cuba","2011","1.0","","million cubic metres"
"Cuba","2010","1.0","","million cubic metres"
"Cuba","2009","0.0","","million cubic metres"
"Cuba","2008","0.0","","million cubic metres"
"Cuba","2007","1.0","","million cubic metres"
"Cuba","2006","0.0","","million cubic metres"
"Cuba","2005","0.0","","million cubic metres"
"Cuba","2004","1.0","","million cubic metres"
"Cuba","0","6.0","","million cubic metres"
"Cyprus","2017","0.0","","million cubic metres"
"Cyprus","2016","0.0","","million cubic metres"
"Cyprus","2015","0.0","","million cubic metres"
"Cyprus","2014","0.0","","million cubic metres"
"Cyprus","2013","0.0","","million cubic metres"
"Cyprus","2012","0.0","","million cubic metres"
"Cyprus","2011","0.0","","million cubic metres"
"Cyprus","2010","0.0","","million cubic metres"
"Cyprus","2009","0.0","","million cubic metres"
"Cyprus","2008","0.0","","million cubic metres"
"Cyprus","2007","0.0","","million cubic metres"
"Cyprus","2006","0.0","","million cubic metres"
"Cyprus","2005","0.0","","million cubic metres"
"Cyprus","2004","0.0","","million cubic metres"
"Cyprus","2003","0.0","","million cubic metres"
"Cyprus","2002","0.0","","million cubic metres"
"Cyprus","2001","0.0","","million cubic metres"
"Cyprus","2000","0.0","","million cubic metres"
"Cyprus","1999","0.0","","million cubic metres"
"Cyprus","1998","0.0","","million cubic metres"
"Cyprus","1997","0.0","","million cubic metres"
"Cyprus","1996","0.0","","million cubic metres"
"Cyprus","1995","0.0","","million cubic metres"
"Cyprus","1994","0.0","","million cubic metres"
"Cyprus","1993","0.0","","million cubic metres"
"Cyprus","1992","0.0","","million cubic metres"
"Cyprus","1991","0.0","","million cubic metres"
"Cyprus","1990","0.0","","million cubic metres"
"Cyprus","0","0.0","","million cubic metres"
"Czechia","2017","339.0","1","million cubic metres"
"Czechia","2016","402.0","1","million cubic metres"
"Czechia","2015","398.0","1","million cubic metres"
"Czechia","2014","388.0","1","million cubic metres"
"Czechia","2013","845.0","1","million cubic metres"
"Czechia","2012","492.0","1","million cubic metres"
"Czechia","2011","480.0","1","million cubic metres"
"Czechia","2010","769.0","","million cubic metres"
"Czechia","2009","713.0","","million cubic metres"
"Czechia","2008","485.0","","million cubic metres"
"Czechia","2007","637.0","","million cubic metres"
"Czechia","2006","1070.0","","million cubic metres"
"Czechia","2005","781.0","","million cubic metres"
"Czechia","2004","640.0","","million cubic metres"
"Czechia","2003","524.0","","million cubic metres"
"Czechia","2002","1341.0","","million cubic metres"
"Czechia","2001","617.0","","million cubic metres"
"Czechia","2000","573.0","","million cubic metres"
"Czechia","1999","550.0","","million cubic metres"
"Czechia","1998","541.0","","million cubic metres"
"Czechia","1997","653.0","","million cubic metres"
"Czechia","1996","825.0","","million cubic metres"
"Czechia","1995","645.0","","million cubic metres"
"Czechia","1994","553.0","","million cubic metres"
"Czechia","1993","486.0","","million cubic metres"
"Czechia","1992","492.0","","million cubic metres"
"Czechia","1991","420.0","","million cubic metres"
"Czechia","1990","400.0","","million cubic metres"
"Czechia","0","740.0","","million cubic metres"
"Denmark","2005","0.0","1","million cubic metres"
"Denmark","2004","0.0","","million cubic metres"
"Denmark","2003","0.0","","million cubic metres"
"Denmark","2002","0.0","","million cubic metres"
"Denmark","2001","0.0","","million cubic metres"
"Denmark","2000","0.0","","million cubic metres"
"Denmark","0","0.0","1","million cubic metres"
"Dominica","2005","0.0","","million cubic metres"
"Dominica","2004","0.0","","million cubic metres"
"Dominica","2003","0.0","","million cubic metres"
"Dominica","2002","0.0","","million cubic metres"
"Dominica","2001","0.0","","million cubic metres"
"Dominica","2000","0.0","","million cubic metres"
"Dominica","1999","0.0","","million cubic metres"
"Dominica","1995","0.0","","million cubic metres"
"Dominica","1990","0.0","","million cubic metres"
"Dominica","0","0.0","","million cubic metres"
"Ecuador","2008","0.0","","million cubic metres"
"Ecuador","2007","0.0","","million cubic metres"
"Ecuador","2006","0.0","","million cubic metres"
"Ecuador","2005","0.0","","million cubic metres"
"Ecuador","2004","0.0","","million cubic metres"
"Ecuador","2003","0.0","","million cubic metres"
"Ecuador","2002","0.0","","million cubic metres"
"Ecuador","2001","0.0","","million cubic metres"
"Ecuador","2000","0.0","","million cubic metres"
"Ecuador","1999","0.0","","million cubic metres"
"Ecuador","1998","0.0","","million cubic metres"
"Ecuador","1997","0.0","","million cubic metres"
"Ecuador","1996","0.0","","million cubic metres"
"Ecuador","1995","0.0","","million cubic metres"
"Ecuador","1990","0.0","","million cubic metres"
"Ecuador","0","0.0","","million cubic metres"
"Egypt","2015","55500.0","","million cubic metres"
"Egypt","2012","50085.0","","million cubic metres"
"Egypt","2011","63289.0","","million cubic metres"
"Egypt","2010","42122.0","","million cubic metres"
"Egypt","2009","55130.0","","million cubic metres"
"Egypt","2008","75929.0","","million cubic metres"
"Egypt","2007","83501.0","","million cubic metres"
"Egypt","2006","68204.0","","million cubic metres"
"Egypt","2005","53692.0","","million cubic metres"
"Egypt","2004","44709.0","","million cubic metres"
"Egypt","2003","58232.0","","million cubic metres"
"Egypt","1996","54889.0","","million cubic metres"
"Egypt","1995","55671.0","","million cubic metres"
"Egypt","1990","54733.0","","million cubic metres"
"El Salvador","2019","6128.7","","million cubic metres"
"El Salvador","2018","6447.9","","million cubic metres"
"El Salvador","2017","9790.9","","million cubic metres"
"El Salvador","2016","4400.4","","million cubic metres"
"El Salvador","2015","5138.9","","million cubic metres"
"El Salvador","2014","5508.2","","million cubic metres"
"El Salvador","2013","4754.2","","million cubic metres"
"El Salvador","2012","6622.7","","million cubic metres"
"El Salvador","2011","9944.4","","million cubic metres"
"El Salvador","2010","10205.1","","million cubic metres"
"El Salvador","2009","5911.2","","million cubic metres"
"El Salvador","2008","9301.1","","million cubic metres"
"El Salvador","2007","7982.1","","million cubic metres"
"El Salvador","2006","8702.6","","million cubic metres"
"El Salvador","2005","8874.9","","million cubic metres"
"El Salvador","2004","5041.2","","million cubic metres"
"El Salvador","2003","5868.3","","million cubic metres"
"El Salvador","2002","5122.0","","million cubic metres"
"El Salvador","2001","5017.0","","million cubic metres"
"El Salvador","2000","6972.4","","million cubic metres"
"El Salvador","1999","9644.0","","million cubic metres"
"El Salvador","1998","7324.1","","million cubic metres"
"El Salvador","1997","5966.8","","million cubic metres"
"El Salvador","1996","9120.4","","million cubic metres"
"El Salvador","1995","7980.9","","million cubic metres"
"El Salvador","1990","8429.6","","million cubic metres"
"El Salvador","0","6899.9","","million cubic metres"
"Estonia","2013","10601.0","","million cubic metres"
"Estonia","2012","9561.0","","million cubic metres"
"Estonia","1999","10739.0","","million cubic metres"
"Estonia","1998","11640.0","","million cubic metres"
"Estonia","1997","8106.0","","million cubic metres"
"Estonia","1996","5335.0","","million cubic metres"
"Estonia","1994","100.0","","million cubic metres"
"Estonia","1993","80.0","","million cubic metres"
"Estonia","1992","100.0","","million cubic metres"
"Finland","2017","4811.0","","million cubic metres"
"Finland","2016","4345.0","","million cubic metres"
"Finland","2015","4591.0","","million cubic metres"
"Finland","2014","4153.0","","million cubic metres"
"Finland","2013","3835.0","","million cubic metres"
"Finland","2012","5754.0","","million cubic metres"
"Finland","2011","3484.0","","million cubic metres"
"Finland","2010","3829.0","","million cubic metres"
"Finland","2009","3990.0","","million cubic metres"
"Finland","2008","5577.0","","million cubic metres"
"Finland","2007","3000.0","","million cubic metres"
"Finland","2006","3509.0","","million cubic metres"
"Finland","2005","4800.0","","million cubic metres"
"Finland","2004","7200.0","","million cubic metres"
"Finland","2003","4200.0","","million cubic metres"
"Finland","2002","3700.0","","million cubic metres"
"Finland","2001","3500.0","","million cubic metres"
"Finland","2000","4000.0","","million cubic metres"
"Finland","1999","3300.0","","million cubic metres"
"Finland","1998","4500.0","","million cubic metres"
"Finland","1997","3600.0","","million cubic metres"
"Finland","1996","3400.0","","million cubic metres"
"Finland","1995","4000.0","","million cubic metres"
"Finland","1994","3700.0","","million cubic metres"
"Finland","1993","3600.0","","million cubic metres"
"Finland","1992","3800.0","","million cubic metres"
"Finland","1991","3800.0","","million cubic metres"
"Finland","1990","2500.0","","million cubic metres"
"Finland","0","3200.0","","million cubic metres"
"France","2017","9526.0","","million cubic metres"
"France","2016","12292.0","","million cubic metres"
"France","2015","12303.0","","million cubic metres"
"France","2014","12408.0","","million cubic metres"
"France","2013","15042.0","","million cubic metres"
"France","2012","13285.0","","million cubic metres"
"France","2011","9452.0","","million cubic metres"
"France","2010","11760.0","","million cubic metres"
"France","2009","11917.0","","million cubic metres"
"France","2008","12850.0","","million cubic metres"
"France","0","11000.0","","million cubic metres"
"Gambia","2009","7388.2","","million cubic metres"
"Gambia","2008","7159.2","","million cubic metres"
"Gambia","2007","5927.1","","million cubic metres"
"Gambia","2006","5730.7","","million cubic metres"
"Gambia","2005","7285.0","","million cubic metres"
"Gambia","2004","5709.0","","million cubic metres"
"Gambia","2003","6043.0","","million cubic metres"
"Gambia","2002","5110.0","","million cubic metres"
"Gambia","2001","7000.0","","million cubic metres"
"Gambia","2000","7000.0","","million cubic metres"
"Gambia","1999","7000.0","","million cubic metres"
"Gambia","1995","6255.0","","million cubic metres"
"Gambia","1990","5110.0","","million cubic metres"
"Gambia","0","5883.9","","million cubic metres"
"Georgia","2021","8556.0","6","million cubic metres"
"Georgia","2020","8215.1","6","million cubic metres"
"Georgia","1990","7679.0","6","million cubic metres"
"Georgia","0","6931.0","6","million cubic metres"
"Germany","2015","60000.0","","million cubic metres"
"Germany","2014","64000.0","","million cubic metres"
"Germany","2013","80000.0","","million cubic metres"
"Germany","2012","75000.0","","million cubic metres"
"Germany","2011","55000.0","","million cubic metres"
"Germany","2010","71000.0","","million cubic metres"
"Germany","2009","69000.0","","million cubic metres"
"Germany","2008","70000.0","","million cubic metres"
"Germany","2007","71000.0","","million cubic metres"
"Germany","2006","73000.0","","million cubic metres"
"Germany","2005","63000.0","","million cubic metres"
"Germany","2004","65000.0","","million cubic metres"
"Germany","2003","58000.0","","million cubic metres"
"Germany","2002","92000.0","","million cubic metres"
"Germany","2001","89000.0","","million cubic metres"
"Germany","2000","82000.0","","million cubic metres"
"Germany","1999","86000.0","","million cubic metres"
"Germany","1998","62000.0","","million cubic metres"
"Germany","1997","64000.0","","million cubic metres"
"Germany","1996","60000.0","","million cubic metres"
"Germany","1995","83000.0","","million cubic metres"
"Germany","1994","70000.0","","million cubic metres"
"Germany","1993","65000.0","","million cubic metres"
"Germany","1992","62000.0","","million cubic metres"
"Germany","1991","54000.0","","million cubic metres"
"Germany","1990","58000.0","","million cubic metres"
"Germany","0","71000.0","","million cubic metres"
"Greece","0","12000.0","","million cubic metres"
"Hungary","2017","95132.0","","million cubic metres"
"Hungary","2016","104906.0","","million cubic metres"
"Hungary","2015","90860.0","","million cubic metres"
"Hungary","2014","102590.0","","million cubic metres"
"Hungary","2013","117873.0","","million cubic metres"
"Hungary","2012","95644.0","","million cubic metres"
"Hungary","2011","90472.0","","million cubic metres"
"Hungary","2010","138599.0","","million cubic metres"
"Hungary","2009","119526.0","","million cubic metres"
"Hungary","2008","105525.0","","million cubic metres"
"Hungary","2007","102800.0","","million cubic metres"
"Hungary","2006","127956.0","","million cubic metres"
"Hungary","2005","121728.0","","million cubic metres"
"Hungary","2004","108201.0","","million cubic metres"
"Hungary","2003","83461.0","","million cubic metres"
"Hungary","2002","126811.0","","million cubic metres"
"Hungary","2001","115299.0","","million cubic metres"
"Hungary","2000","121973.0","","million cubic metres"
"Hungary","1999","129300.0","","million cubic metres"
"Hungary","1998","116300.0","","million cubic metres"
"Hungary","1997","110400.0","","million cubic metres"
"Hungary","1996","110000.0","","million cubic metres"
"Hungary","1995","118332.0","","million cubic metres"
"Hungary","1994","89226.0","","million cubic metres"
"Hungary","1993","93298.0","","million cubic metres"
"Hungary","1992","99241.0","","million cubic metres"
"Hungary","1991","79216.0","","million cubic metres"
"Hungary","1990","91386.0","","million cubic metres"
"Hungary","0","108897.0","","million cubic metres"
